775207, 9.44177e+07, 9716.88, 0.877379
775208, 9.59681e+07, 9796.33, 0.332018
775209, 9.75185e+07, 9875.15, 0.147493
775210, 9.9069e+07, 9953.34, 0.338987
775211, 1.00619e+08, 10030.9, 0.921094
775212, 1.0217e+08, 10107.9, 0.907845
775213, 1.0372e+08, 10184.3, 0.312741
775214, 1.05271e+08, 10260.1, 0.148781
775215, 1.06821e+08, 10335.4, 0.428487
775216, 1.08372e+08, 10410.2, 0.163928
775217, 1.09922e+08, 10484.4, 0.366743
775218, 1.11472e+08, 10558, 0.0481624
775219, 1.13023e+08, 10631.2, 0.219027
775220, 1.14573e+08, 10703.9, 0.889807
775221, 1.16124e+08, 10776.1, 0.0706197
775222, 1.17674e+08, 10847.8, 0.771246
775223, 1.19225e+08, 10919, 0.00114479
775224, 1.20775e+08, 10989.8, 0.76947
775225, 1.22325e+08, 11060.1, 0.085081
775226, 1.23876e+08, 11130, 0.956559
775227, 1.25426e+08, 11199.4, 0.392216
775228, 1.26977e+08, 11268.4, 0.400108
775229, 1.28527e+08, 11337, 0.988048
775230, 1.30078e+08, 11405.2, 0.163611
775231, 1.31628e+08, 11472.9, 0.93415
775232, 1.33179e+08, 11540.3, 0.306798
775233, 1.34729e+08, 11607.3, 0.288486
775234, 1.3628e+08, 11673.9, 0.885943
775235, 1.3783e+08, 11740.1, 0.105707
775236, 1.39381e+08, 11806, 0.954133
775237, 1.40931e+08, 11871.4, 0.437402
775238, 1.42482e+08, 11936.6, 0.561523
775239, 1.44032e+08, 12001.3, 0.332343
775240, 1.45582e+08, 12065.8, 0.75555
775241, 1.47133e+08, 12129.8, 0.836685
775242, 1.48683e+08, 12193.6, 0.581139
775243, 1.50234e+08, 12257, 0.994167
775244, 1.51784e+08, 12320.1, 0.0808845
775245, 1.53335e+08, 12382.8, 0.84628
775246, 1.54885e+08, 12445.3, 0.295215
775247, 1.56436e+08, 12507.4, 0.43243
775248, 1.57986e+08, 12569.3, 0.262548
775249, 1.59537e+08, 12630.8, 0.790078
775250, 1.61087e+08, 12692, 0.0194217
775251, 1.62638e+08, 12753, 0.954873
775252, 1.64188e+08, 12813.6, 0.600626
775253, 1.65739e+08, 12874, 0.960774
775254, 1.67289e+08, 12934, 0.0393149
775255, 1.6884e+08, 12993.8, 0.840156
775256, 1.7039e+08, 13053.4, 0.367114
775257, 1.71941e+08, 13112.6, 0.623917
775258, 1.73491e+08, 13171.6, 0.614214
775259, 1.75042e+08, 13230.3, 0.341568
775260, 1.76592e+08, 13288.8, 0.809465
775261, 1.78143e+08, 13347, 0.0213156
775262, 1.79694e+08, 13405, 0.980455
775263, 1.81244e+08, 13462.7, 0.690147
775264, 1.82795e+08, 13520.2, 0.153586
775265, 1.84345e+08, 13577.4, 0.373899
775266, 1.85896e+08, 13634.4, 0.354147
775267, 1.87446e+08, 13691.1, 0.0973264
775268, 1.88997e+08, 13747.6, 0.606373
775269, 1.90547e+08, 13803.9, 0.884164
775270, 1.92098e+08, 13859.9, 0.933514
775271, 1.93648e+08, 13915.8, 0.757184
775272, 1.95199e+08, 13971.4, 0.35788
775273, 1.96749e+08, 14026.7, 0.738252
775274, 1.983e+08, 14081.9, 0.900902
775275, 1.9985e+08, 14136.8, 0.848376
775276, 2.01401e+08, 14191.6, 0.583175
775277, 2.02952e+08, 14246.1, 0.107749
775278, 2.04502e+08, 14300.4, 0.424504
775279, 2.06053e+08, 14354.5, 0.535799
775280, 2.07603e+08, 14408.4, 0.443948
775281, 2.09154e+08, 14462.2, 0.151223
775282, 2.10704e+08, 14515.7, 0.659854
775283, 2.12255e+08, 14569, 0.97203
775284, 2.13806e+08, 14622.1, 0.0898985
775285, 2.15356e+08, 14675, 0.0155707
775286, 2.16907e+08, 14727.8, 0.751118
775287, 2.18457e+08, 14780.3, 0.298576
775288, 2.20008e+08, 14832.7, 0.659944
775289, 2.21558e+08, 14884.8, 0.837184
775290, 2.23109e+08, 14936.8, 0.832228
775291, 2.2466e+08, 14988.6, 0.64697
775292, 2.2621e+08, 15040.3, 0.283275
775293, 2.27761e+08, 15091.7, 0.742974
775294, 2.29311e+08, 15143, 0.0278676
775295, 2.30862e+08, 15194.1, 0.139726
775296, 2.32412e+08, 15245.1, 0.0802884
775297, 2.33963e+08, 15295.9, 0.851268
775298, 2.35514e+08, 15346.5, 0.454346
775299, 2.37064e+08, 15396.9, 0.89118
775300, 2.38615e+08, 15447.2, 0.163397
775301, 2.40165e+08, 15497.3, 0.272599
775302, 2.41716e+08, 15547.2, 0.220362
775303, 2.43267e+08, 15597, 0.00823876
775304, 2.44817e+08, 15646.6, 0.637754
775305, 2.46368e+08, 15696.1, 0.11041
775306, 2.47918e+08, 15745.4, 0.427686
775307, 2.49469e+08, 15794.6, 0.591036
775308, 2.5102e+08, 15843.6, 0.601895
775309, 2.5257e+08, 15892.5, 0.461672
775310, 2.54121e+08, 15941.2, 0.171757
775311, 2.55672e+08, 15989.7, 0.733519
775312, 2.57222e+08, 16038.1, 0.148303
775313, 2.58773e+08, 16086.4, 0.417438
775314, 2.60323e+08, 16134.5, 0.542231
775315, 2.61874e+08, 16182.5, 0.523969
775316, 2.63425e+08, 16230.4, 0.363921
775317, 2.64975e+08, 16278.1, 0.0633369
775318, 2.66526e+08, 16325.6, 0.623449
775319, 2.68077e+08, 16373, 0.0454711
775320, 2.69627e+08, 16420.3, 0.3306
775321, 2.71178e+08, 16467.5, 0.480014
775322, 2.72729e+08, 16514.5, 0.494876
775323, 2.74279e+08, 16561.4, 0.376332
775324, 2.7583e+08, 16608.1, 0.125511
775325, 2.7738e+08, 16654.7, 0.743528
775326, 2.78931e+08, 16701.2, 0.231482
775327, 2.80482e+08, 16747.6, 0.590454
775328, 2.82032e+08, 16793.8, 0.821513
775329, 2.83583e+08, 16839.9, 0.925712
775330, 2.85134e+08, 16885.9, 0.904092
775331, 2.86684e+08, 16931.8, 0.757676
775332, 2.88235e+08, 16977.5, 0.487476
775333, 2.89786e+08, 17023.1, 0.0944895
775334, 2.91336e+08, 17068.6, 0.579701
775335, 2.92887e+08, 17113.9, 0.944081
775336, 2.94438e+08, 17159.2, 0.188588
775337, 2.95988e+08, 17204.3, 0.314168
775338, 2.97539e+08, 17249.3, 0.321755
775339, 2.9909e+08, 17294.2, 0.212269
775340, 3.0064e+08, 17339, 0.98662
775341, 3.02191e+08, 17383.6, 0.645705
775342, 3.03742e+08, 17428.2, 0.190411
775343, 3.05293e+08, 17472.6, 0.621612
775344, 3.06843e+08, 17516.9, 0.940172
775345, 3.08394e+08, 17561.1, 0.146944
775346, 3.09945e+08, 17605.2, 0.24277
775347, 3.11495e+08, 17649.2, 0.228482
775348, 3.13046e+08, 17693.1, 0.1049
775349, 3.14597e+08, 17736.9, 0.872836
775350, 3.16147e+08, 17780.5, 0.533091
775351, 3.17698e+08, 17824.1, 0.0864563
775352, 3.19249e+08, 17867.5, 0.533713
775353, 3.20799e+08, 17910.9, 0.875635
775354, 3.2235e+08, 17954.1, 0.112983
775355, 3.23901e+08, 17997.2, 0.246512
775356, 3.25452e+08, 18040.3, 0.276966
775357, 3.27002e+08, 18083.2, 0.205081
775358, 3.28553e+08, 18126, 0.0315844
775359, 3.30104e+08, 18168.8, 0.757195
775360, 3.31654e+08, 18211.4, 0.382622
775361, 3.33205e+08, 18253.9, 0.908568
775362, 3.34756e+08, 18296.3, 0.335726
775363, 3.36307e+08, 18338.7, 0.664782
775364, 3.37857e+08, 18380.9, 0.896414
775365, 3.39408e+08, 18423, 0.0312924
775366, 3.40959e+08, 18465.1, 0.0700784
775367, 3.4251e+08, 18507, 0.0134273
775368, 3.4406e+08, 18548.9, 0.861987
775369, 3.45611e+08, 18590.6, 0.616396
775370, 3.47162e+08, 18632.3, 0.27729
775371, 3.48712e+08, 18673.8, 0.845292
775372, 3.50263e+08, 18715.3, 0.321023
775373, 3.51814e+08, 18756.7, 0.705094
775374, 3.53365e+08, 18798, 0.998112
775375, 3.54915e+08, 18839.2, 0.200673
775376, 3.56466e+08, 18880.3, 0.313371
775377, 3.58017e+08, 18921.3, 0.336792
775378, 3.59568e+08, 18962.3, 0.271515
775379, 3.61118e+08, 19003.1, 0.118113
775380, 3.62669e+08, 19043.9, 0.877153
775381, 3.6422e+08, 19084.5, 0.549196
775382, 3.65771e+08, 19125.1, 0.134797
775383, 3.67322e+08, 19165.6, 0.634506
775384, 3.68872e+08, 19206, 0.0488649
775385, 3.70423e+08, 19246.4, 0.378413
775386, 3.71974e+08, 19286.6, 0.623681
775387, 3.73525e+08, 19326.8, 0.785196
775388, 3.75075e+08, 19366.9, 0.863479
775389, 3.76626e+08, 19406.9, 0.859045
775390, 3.78177e+08, 19446.8, 0.772406
775391, 3.79728e+08, 19486.6, 0.604065
775392, 3.81279e+08, 19526.4, 0.354524
775393, 3.82829e+08, 19566, 0.0242768
775394, 3.8438e+08, 19605.6, 0.613813
775395, 3.85931e+08, 19645.1, 0.123619
775396, 3.87482e+08, 19684.6, 0.554173
775397, 3.89032e+08, 19723.9, 0.905952
775398, 3.90583e+08, 19763.2, 0.179425
775399, 3.92134e+08, 19802.4, 0.37506
775400, 3.93685e+08, 19841.5, 0.493316
775401, 3.95236e+08, 19880.5, 0.534651
775402, 3.96786e+08, 19919.5, 0.499517
775403, 3.98337e+08, 19958.4, 0.388362
775404, 3.99888e+08, 19997.2, 0.201629
775405, 4.01439e+08, 20035.9, 0.939758
775406, 4.0299e+08, 20074.6, 0.603184
775407, 4.04541e+08, 20113.2, 0.192337
775408, 4.06091e+08, 20151.7, 0.707645
775409, 4.07642e+08, 20190.1, 0.149529
775410, 4.09193e+08, 20228.5, 0.518408
775411, 4.10744e+08, 20266.8, 0.814698
775412, 4.12295e+08, 20305, 0.0388081
775413, 4.13845e+08, 20343.2, 0.191146
775414, 4.15396e+08, 20381.3, 0.272114
775415, 4.16947e+08, 20419.3, 0.282113
775416, 4.18498e+08, 20457.2, 0.221537
775417, 4.20049e+08, 20495.1, 0.090778
775418, 4.216e+08, 20532.9, 0.890225
775419, 4.2315e+08, 20570.6, 0.620263
775420, 4.24701e+08, 20608.3, 0.281272
775421, 4.26252e+08, 20645.9, 0.873631
775422, 4.27803e+08, 20683.4, 0.397714
775423, 4.29354e+08, 20720.9, 0.853892
775424, 4.30905e+08, 20758.2, 0.242532
775425, 4.32455e+08, 20795.6, 0.563998
775426, 4.34006e+08, 20832.8, 0.818652
775427, 4.35557e+08, 20870, 0.00685194
775428, 4.37108e+08, 20907.1, 0.128952
775429, 4.38659e+08, 20944.2, 0.185303
775430, 4.4021e+08, 20981.2, 0.176254
775431, 4.41761e+08, 21018.1, 0.10215
775432, 4.43311e+08, 21055, 0.963334
775433, 4.44862e+08, 21091.8, 0.760145
775434, 4.46413e+08, 21128.5, 0.492918
775435, 4.47964e+08, 21165.2, 0.161989
775436, 4.49515e+08, 21201.8, 0.767686
775437, 4.51066e+08, 21238.3, 0.310338
775438, 4.52617e+08, 21274.8, 0.790269
775439, 4.54168e+08, 21311.2, 0.207802
775440, 4.55718e+08, 21347.6, 0.563257
775441, 4.57269e+08, 21383.9, 0.856949
775442, 4.5882e+08, 21420.1, 0.0891922
775443, 4.60371e+08, 21456.3, 0.260299
775444, 4.61922e+08, 21492.4, 0.370577
775445, 4.63473e+08, 21528.4, 0.420332
775446, 4.65024e+08, 21564.4, 0.409869
775447, 4.66575e+08, 21600.3, 0.339488
775448, 4.68126e+08, 21636.2, 0.209488
775449, 4.69676e+08, 21672, 0.0201643
775450, 4.71227e+08, 21707.8, 0.771811
775451, 4.72778e+08, 21743.5, 0.464719
775452, 4.74329e+08, 21779.1, 0.0991779
775453, 4.7588e+08, 21814.7, 0.675473
775454, 4.77431e+08, 21850.2, 0.193889
775455, 4.78982e+08, 21885.7, 0.654708
775456, 4.80533e+08, 21921.1, 0.0582089
775457, 4.82084e+08, 21956.4, 0.404669
775458, 4.83635e+08, 21991.7, 0.694364
775459, 4.85186e+08, 22026.9, 0.927566
775460, 4.86736e+08, 22062.1, 0.104546
775461, 4.88287e+08, 22097.2, 0.225572
775462, 4.89838e+08, 22132.3, 0.290912
775463, 4.91389e+08, 22167.3, 0.300828
775464, 4.9294e+08, 22202.3, 0.255584
775465, 4.94491e+08, 22237.2, 0.155439
775466, 4.96042e+08, 22272, 0.000651042
775467, 4.97593e+08, 22306.8, 0.791477
775468, 4.99144e+08, 22341.5, 0.528171
775469, 5.00695e+08, 22376.2, 0.210984
775470, 5.02246e+08, 22410.8, 0.840167
775471, 5.03797e+08, 22445.4, 0.415969
775472, 5.05348e+08, 22479.9, 0.938634
775473, 5.06899e+08, 22514.4, 0.408409
775474, 5.0845e+08, 22548.8, 0.825535
775475, 5.1e+08, 22583.2, 0.190253
775476, 5.11551e+08, 22617.5, 0.502802
775477, 5.13102e+08, 22651.8, 0.763419
775478, 5.14653e+08, 22686, 0.97234
775479, 5.16204e+08, 22720.1, 0.129797
775480, 5.17755e+08, 22754.2, 0.236023
775481, 5.19306e+08, 22788.3, 0.291248
775482, 5.20857e+08, 22822.3, 0.2957
775483, 5.22408e+08, 22856.2, 0.249605
775484, 5.23959e+08, 22890.2, 0.153189
775485, 5.2551e+08, 22924, 0.00667423
775486, 5.27061e+08, 22957.8, 0.810283
775487, 5.28612e+08, 22991.6, 0.564236
775488, 5.30163e+08, 23025.3, 0.26875
775489, 5.31714e+08, 23058.9, 0.924043
775490, 5.33265e+08, 23092.5, 0.530329
775491, 5.34816e+08, 23126.1, 0.0878231
775492, 5.36367e+08, 23159.6, 0.596737
775493, 5.37918e+08, 23193.1, 0.0572801
775494, 5.39469e+08, 23226.5, 0.469663
775495, 5.4102e+08, 23259.8, 0.834092
775496, 5.42571e+08, 23293.2, 0.150774
775497, 5.44122e+08, 23326.4, 0.419914
775498, 5.45673e+08, 23359.6, 0.641714
775499, 5.47224e+08, 23392.8, 0.816376
775500, 5.48775e+08, 23425.9, 0.944101
775501, 5.50326e+08, 23459, 0.0250863
775502, 5.51877e+08, 23492.1, 0.0595308
775503, 5.53428e+08, 23525, 0.0476301
775504, 5.54979e+08, 23558, 0.989579
775505, 5.5653e+08, 23590.9, 0.88557
775506, 5.58081e+08, 23623.7, 0.735797
775507, 5.59632e+08, 23656.5, 0.540449
775508, 5.61183e+08, 23689.3, 0.299715
775509, 5.62734e+08, 23722, 0.0137847
775510, 5.64285e+08, 23754.7, 0.682844
775511, 5.65836e+08, 23787.3, 0.307078
775512, 5.67387e+08, 23819.9, 0.886671
775513, 5.68938e+08, 23852.4, 0.421806
775514, 5.70489e+08, 23884.9, 0.912665
775515, 5.7204e+08, 23917.4, 0.359428
775516, 5.73591e+08, 23949.8, 0.762274
775517, 5.75142e+08, 23982.1, 0.121382
775518, 5.76693e+08, 24014.4, 0.436929
775519, 5.78244e+08, 24046.7, 0.709089
775520, 5.79795e+08, 24078.9, 0.938037
775521, 5.81346e+08, 24111.1, 0.123947
775522, 5.82897e+08, 24143.3, 0.266991
775523, 5.84448e+08, 24175.4, 0.36734
775524, 5.85999e+08, 24207.4, 0.425163
775525, 5.8755e+08, 24239.4, 0.440629
775526, 5.89102e+08, 24271.4, 0.413906
775527, 5.90653e+08, 24303.3, 0.345161
775528, 5.92204e+08, 24335.2, 0.234558
775529, 5.93755e+08, 24367.1, 0.0822628
775530, 5.95306e+08, 24398.9, 0.888438
775531, 5.96857e+08, 24430.7, 0.653245
775532, 5.98408e+08, 24462.4, 0.376847
775533, 5.99959e+08, 24494.1, 0.0594022
775534, 6.0151e+08, 24525.7, 0.701071
775535, 6.03061e+08, 24557.3, 0.30201
775536, 6.04612e+08, 24588.9, 0.862377
775537, 6.06163e+08, 24620.4, 0.382328
775538, 6.07714e+08, 24651.9, 0.862019
775539, 6.09265e+08, 24683.3, 0.301603
775540, 6.10816e+08, 24714.7, 0.701232
775541, 6.12368e+08, 24746.1, 0.0610603
775542, 6.13919e+08, 24777.4, 0.381238
775543, 6.1547e+08, 24808.7, 0.661915
775544, 6.17021e+08, 24839.9, 0.903241
775545, 6.18572e+08, 24871.1, 0.105363
775546, 6.20123e+08, 24902.3, 0.268431
775547, 6.21674e+08, 24933.4, 0.392589
775548, 6.23225e+08, 24964.5, 0.477984
775549, 6.24776e+08, 24995.5, 0.524759
775550, 6.26327e+08, 25026.5, 0.53306
775551, 6.27878e+08, 25057.5, 0.503028
775552, 6.2943e+08, 25088.4, 0.434806
775553, 6.30981e+08, 25119.3, 0.328534
775554, 6.32532e+08, 25150.2, 0.184353
775555, 6.34083e+08, 25181, 0.00240261
775556, 6.35634e+08, 25211.8, 0.782821
775557, 6.37185e+08, 25242.5, 0.525745
775558, 6.38736e+08, 25273.2, 0.231313
775559, 6.40287e+08, 25303.9, 0.89966
775560, 6.41838e+08, 25334.5, 0.530921
775561, 6.4339e+08, 25365.1, 0.125231
775562, 6.44941e+08, 25395.7, 0.682724
775563, 6.46492e+08, 25426.2, 0.203531
775564, 6.48043e+08, 25456.7, 0.687785
775565, 6.49594e+08, 25487.1, 0.135618
775566, 6.51145e+08, 25517.5, 0.547159
775567, 6.52696e+08, 25547.9, 0.922538
775568, 6.54247e+08, 25578.3, 0.261884
775569, 6.55799e+08, 25608.6, 0.565325
775570, 6.5735e+08, 25638.8, 0.832988
775571, 6.58901e+08, 25669.1, 0.0650005
775572, 6.60452e+08, 25699.3, 0.261487
775573, 6.62003e+08, 25729.4, 0.422574
775574, 6.63554e+08, 25759.5, 0.548385
775575, 6.65105e+08, 25789.6, 0.639044
775576, 6.66657e+08, 25819.7, 0.694673
775577, 6.68208e+08, 25849.7, 0.715395
775578, 6.69759e+08, 25879.7, 0.701331
775579, 6.7131e+08, 25909.7, 0.652603
775580, 6.72861e+08, 25939.6, 0.56933
775581, 6.74412e+08, 25969.5, 0.451631
775582, 6.75964e+08, 25999.3, 0.299625
775583, 6.77515e+08, 26029.1, 0.113431
775584, 6.79066e+08, 26058.9, 0.893165
775585, 6.80617e+08, 26088.6, 0.638945
775586, 6.82168e+08, 26118.4, 0.350886
775587, 6.83719e+08, 26148, 0.0291035
775588, 6.85271e+08, 26177.7, 0.673713
775589, 6.86822e+08, 26207.3, 0.284827
775590, 6.88373e+08, 26236.9, 0.86256
775591, 6.89924e+08, 26266.4, 0.407025
775592, 6.91475e+08, 26295.9, 0.918333
775593, 6.93027e+08, 26325.4, 0.396597
775594, 6.94578e+08, 26354.8, 0.841927
775595, 6.96129e+08, 26384.3, 0.254433
775596, 6.9768e+08, 26413.6, 0.634226
775597, 6.99231e+08, 26443, 0.981413
775598, 7.00782e+08, 26472.3, 0.296104
775599, 7.02334e+08, 26501.6, 0.578406
775600, 7.03885e+08, 26530.8, 0.828427
775601, 7.05436e+08, 26560, 0.0462726
775602, 7.06987e+08, 26589.2, 0.23205
775603, 7.08538e+08, 26618.4, 0.385864
775604, 7.1009e+08, 26647.5, 0.50782
775605, 7.11641e+08, 26676.6, 0.598021
775606, 7.13192e+08, 26705.7, 0.656573
775607, 7.14743e+08, 26734.7, 0.683578
775608, 7.16295e+08, 26763.7, 0.679138
775609, 7.17846e+08, 26792.6, 0.643356
775610, 7.19397e+08, 26821.6, 0.576333
775611, 7.20948e+08, 26850.5, 0.478171
775612, 7.22499e+08, 26879.3, 0.348969
775613, 7.24051e+08, 26908.2, 0.188828
775614, 7.25602e+08, 26937, 0.997847
775615, 7.27153e+08, 26965.8, 0.776125
775616, 7.28704e+08, 26994.5, 0.523759
775617, 7.30256e+08, 27023.2, 0.240849
775618, 7.31807e+08, 27051.9, 0.927491
775619, 7.33358e+08, 27080.6, 0.583782
775620, 7.34909e+08, 27109.2, 0.209819
775621, 7.3646e+08, 27137.8, 0.805696
775622, 7.38012e+08, 27166.4, 0.37151
775623, 7.39563e+08, 27194.9, 0.907354
775624, 7.41114e+08, 27223.4, 0.413324
775625, 7.42665e+08, 27251.9, 0.889512
775626, 7.44217e+08, 27280.3, 0.336013
775627, 7.45768e+08, 27308.8, 0.752919
775628, 7.47319e+08, 27337.1, 0.140322
775629, 7.4887e+08, 27365.5, 0.498314
775630, 7.50422e+08, 27393.8, 0.826987
775631, 7.51973e+08, 27422.1, 0.126431
775632, 7.53524e+08, 27450.4, 0.396737
775633, 7.55076e+08, 27478.6, 0.637994
775634, 7.56627e+08, 27506.9, 0.850292
775635, 7.58178e+08, 27535, 0.0337207
775636, 7.59729e+08, 27563.2, 0.188368
775637, 7.61281e+08, 27591.3, 0.314322
775638, 7.62832e+08, 27619.4, 0.41167
775639, 7.64383e+08, 27647.5, 0.4805
775640, 7.65934e+08, 27675.5, 0.520898
775641, 7.67486e+08, 27703.5, 0.532952
775642, 7.69037e+08, 27731.5, 0.516745
775643, 7.70588e+08, 27759.5, 0.472365
775644, 7.7214e+08, 27787.4, 0.399896
775645, 7.73691e+08, 27815.3, 0.299423
775646, 7.75242e+08, 27843.2, 0.17103
775647, 7.76793e+08, 27871, 0.0148003
775648, 7.78345e+08, 27898.8, 0.830818
775649, 7.79896e+08, 27926.6, 0.619165
775650, 7.81447e+08, 27954.4, 0.379925
775651, 7.82999e+08, 27982.1, 0.11318
775652, 7.8455e+08, 28009.8, 0.81901
775653, 7.86101e+08, 28037.5, 0.497499
775654, 7.87653e+08, 28065.1, 0.148726
775655, 7.89204e+08, 28092.8, 0.772772
775656, 7.90755e+08, 28120.4, 0.369717
775657, 7.92307e+08, 28147.9, 0.93964
775658, 7.93858e+08, 28175.5, 0.482622
775659, 7.95409e+08, 28203, 0.998741
775660, 7.9696e+08, 28230.5, 0.488076
775661, 7.98512e+08, 28258, 0.950704
775662, 8.00063e+08, 28285.4, 0.386704
775663, 8.01614e+08, 28312.8, 0.796153
775664, 8.03166e+08, 28340.2, 0.179128
775665, 8.04717e+08, 28367.5, 0.535705
775666, 8.06268e+08, 28394.9, 0.865962
775667, 8.0782e+08, 28422.2, 0.169973
775668, 8.09371e+08, 28449.4, 0.447815
775669, 8.10922e+08, 28476.7, 0.699563
775670, 8.12474e+08, 28503.9, 0.925291
775671, 8.14025e+08, 28531.1, 0.125074
775672, 8.15576e+08, 28558.3, 0.298986
775673, 8.17128e+08, 28585.4, 0.447102
775674, 8.18679e+08, 28612.6, 0.569493
775675, 8.2023e+08, 28639.7, 0.666234
775676, 8.21782e+08, 28666.7, 0.737397
775677, 8.23333e+08, 28693.8, 0.783055
775678, 8.24885e+08, 28720.8, 0.803279
775679, 8.26436e+08, 28747.8, 0.798142
775680, 8.27987e+08, 28774.8, 0.767714
775681, 8.29539e+08, 28801.7, 0.712067
775682, 8.3109e+08, 28828.6, 0.631272
775683, 8.32641e+08, 28855.5, 0.525398
775684, 8.34193e+08, 28882.4, 0.394516
775685, 8.35744e+08, 28909.2, 0.238696
775686, 8.37295e+08, 28936.1, 0.0580073
775687, 8.38847e+08, 28962.9, 0.852518
775688, 8.40398e+08, 28989.6, 0.622298
775689, 8.4195e+08, 29016.4, 0.367416
775690, 8.43501e+08, 29043.1, 0.0879384
775691, 8.45052e+08, 29069.8, 0.783935
775692, 8.46604e+08, 29096.5, 0.455471
775693, 8.48155e+08, 29123.1, 0.102616
775694, 8.49706e+08, 29149.7, 0.725436
775695, 8.51258e+08, 29176.3, 0.323997
775696, 8.52809e+08, 29202.9, 0.898366
775697, 8.54361e+08, 29229.4, 0.448609
775698, 8.55912e+08, 29256, 0.974791
775699, 8.57463e+08, 29282.5, 0.476979
775700, 8.59015e+08, 29309, 0.955236
775701, 8.60566e+08, 29335.4, 0.409627
775702, 8.62118e+08, 29361.8, 0.840218
775703, 8.63669e+08, 29388.2, 0.247073
775704, 8.6522e+08, 29414.6, 0.630254
775705, 8.66772e+08, 29441, 0.989827
775706, 8.68323e+08, 29467.3, 0.325854
775707, 8.69875e+08, 29493.6, 0.638399
775708, 8.71426e+08, 29519.9, 0.927524
775709, 8.72978e+08, 29546.2, 0.193291
775710, 8.74529e+08, 29572.4, 0.435764
775711, 8.7608e+08, 29598.7, 0.655003
775712, 8.77632e+08, 29624.9, 0.851071
775713, 8.79183e+08, 29651, 0.0240295
775714, 8.80735e+08, 29677.2, 0.173939
775715, 8.82286e+08, 29703.3, 0.30086
775716, 8.83838e+08, 29729.4, 0.404854
775717, 8.85389e+08, 29755.5, 0.485982
775718, 8.8694e+08, 29781.5, 0.544302
775719, 8.88492e+08, 29807.6, 0.579875
775720, 8.90043e+08, 29833.6, 0.592761
775721, 8.91595e+08, 29859.6, 0.583018
775722, 8.93146e+08, 29885.6, 0.550706
775723, 8.94698e+08, 29911.5, 0.495884
775724, 8.96249e+08, 29937.4, 0.418609
775725, 8.978e+08, 29963.3, 0.318942
775726, 8.99352e+08, 29989.2, 0.196938
775727, 9.00903e+08, 30015.1, 0.052657
775728, 9.02455e+08, 30040.9, 0.886155
775729, 9.04006e+08, 30066.7, 0.697491
775730, 9.05558e+08, 30092.5, 0.48672
775731, 9.07109e+08, 30118.3, 0.2539
